File,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,LBP_10,LBP_11,LBP_12,LBP_13,LBP_14,LBP_15,LBP_16,LBP_17,LBP_18,LBP_19,LBP_20,LBP_21,LBP_22,LBP_23,LBP_24,LBP_25,LBP_26,LBP_27,LBP_28,LBP_29,LBP_30,LBP_31,LBP_32,LBP_33,LBP_34,LBP_35,LBP_36,LBP_37,LBP_38,LBP_39,LBP_40,LBP_41,LBP_42,LBP_43,LBP_44,LBP_45,LBP_46,LBP_47,LBP_48,LBP_49,LBP_50,LBP_51,LBP_52,LBP_53,LBP_54,LBP_55,LBP_56,LBP_57,LBP_58,LBP_59,LBP_60,LBP_61,LBP_62,LBP_63,LBP_64,LBP_65,LBP_66,LBP_67,LBP_68,LBP_69,LBP_70,LBP_71,LBP_72,LBP_73,LBP_74,LBP_75,LBP_76,LBP_77,LBP_78,LBP_79,LBP_80,LBP_81,LBP_82,LBP_83,LBP_84,LBP_85,LBP_86,LBP_87,LBP_88,LBP_89,LBP_90,LBP_91,LBP_92,LBP_93,LBP_94,LBP_95,LBP_96,LBP_97,LBP_98,LBP_99,LBP_100,LBP_101,LBP_102,LBP_103,LBP_104,LBP_105,LBP_106,LBP_107,LBP_108,LBP_109,LBP_110,LBP_111,LBP_112,LBP_113,LBP_114,LBP_115,LBP_116,LBP_117,LBP_118,LBP_119,LBP_120,LBP_121,LBP_122,LBP_123,LBP_124,LBP_125,LBP_126,LBP_127,LBP_128,LBP_129,LBP_130,LBP_131,LBP_132,LBP_133,LBP_134,LBP_135,LBP_136,LBP_137,LBP_138,LBP_139,LBP_140,LBP_141,LBP_142,LBP_143,LBP_144,LBP_145,LBP_146,LBP_147,LBP_148,LBP_149,LBP_150,LBP_151,LBP_152,LBP_153,LBP_154,LBP_155,LBP_156,LBP_157,LBP_158,LBP_159,LBP_160,LBP_161,LBP_162,LBP_163,LBP_164,LBP_165,LBP_166,LBP_167,LBP_168,LBP_169,LBP_170,LBP_171,LBP_172,LBP_173,LBP_174,LBP_175,LBP_176,LBP_177,LBP_178,LBP_179,LBP_180,LBP_181,LBP_182,LBP_183,LBP_184,LBP_185,LBP_186,LBP_187,LBP_188,LBP_189,LBP_190,LBP_191,LBP_192,LBP_193,LBP_194,LBP_195,LBP_196,LBP_197,LBP_198,LBP_199,LBP_200,LBP_201,LBP_202,LBP_203,LBP_204,LBP_205,LBP_206,LBP_207,LBP_208,LBP_209,LBP_210,LBP_211,LBP_212,LBP_213,LBP_214,LBP_215,LBP_216,LBP_217,LBP_218,LBP_219,LBP_220,LBP_221,LBP_222,LBP_223,LBP_224,LBP_225,LBP_226,LBP_227,LBP_228,LBP_229,LBP_230,LBP_231,LBP_232,LBP_233,LBP_234,LBP_235,LBP_236,LBP_237,LBP_238,LBP_239,LBP_240,LBP_241,LBP_242,LBP_243,LBP_244,LBP_245,LBP_246,LBP_247,LBP_248,LBP_249,LBP_250,LBP_251,LBP_252,LBP_253,LBP_254,LBP_255,LBP_256,class
Lateral Femur of G4_7.jpg,522,120,15,101,224,19,103,227,16,7,0,2,99,8,85,137,145,22,2,12,9,1,5,10,86,9,4,4,167,8,123,123,13,1,0,3,9,1,5,6,1,0,0,0,3,1,4,4,84,8,6,15,15,0,3,6,132,9,9,16,228,7,136,135,235,15,5,9,56,1,22,14,4,1,1,0,14,0,13,4,29,1,1,0,0,1,0,0,6,0,1,0,15,0,2,3,99,6,3,5,27,0,10,4,5,0,0,0,10,1,9,10,232,12,5,6,11,0,4,4,219,7,5,14,188,2,99,37,18,96,0,148,9,15,5,257,2,8,0,1,3,9,2,215,4,12,0,12,1,0,0,7,6,12,0,14,6,8,5,110,1,2,0,3,0,1,1,8,0,1,0,0,0,0,0,8,2,11,0,17,0,0,0,11,4,13,0,31,4,7,6,201,112,201,3,252,19,10,9,207,5,7,0,4,16,6,10,94,5,11,0,8,1,0,0,0,9,8,0,3,5,1,1,33,76,149,2,185,7,3,9,129,2,4,1,6,16,7,7,148,205,152,5,119,5,3,4,38,186,133,8,185,120,25,108,635,Grade 4
Lateral Femur of G4_8.jpg,489,150,15,86,299,15,100,220,8,4,1,1,81,5,66,117,144,19,4,7,31,0,9,9,68,13,1,11,206,9,81,120,12,1,1,3,12,0,0,9,2,0,0,0,3,1,4,1,59,19,4,9,11,0,3,10,120,17,0,15,216,4,137,137,292,15,7,12,83,2,21,11,9,2,0,0,28,2,9,3,22,1,0,0,1,0,1,0,9,1,1,1,17,1,5,3,87,11,5,5,26,1,8,12,2,1,0,0,11,0,6,4,198,6,6,14,20,1,9,2,252,13,7,11,230,2,105,47,8,81,0,133,10,18,5,296,1,2,0,2,3,7,3,190,4,20,0,10,0,0,0,8,4,9,0,17,7,9,3,133,0,4,0,4,2,0,0,10,0,0,0,0,0,1,0,5,4,7,0,11,1,1,0,10,6,15,1,42,12,11,3,275,72,167,3,204,16,14,8,264,8,7,0,8,8,3,14,111,6,6,0,6,0,0,1,4,6,11,0,8,9,3,7,44,55,98,4,125,18,5,9,114,1,4,0,4,11,5,10,91,102,129,7,108,4,0,2,53,157,111,3,276,112,45,106,746,Grade 4
Lateral Femur of Nor_1.jpg,280,126,3,47,236,28,69,221,7,0,0,0,76,7,61,172,144,29,2,14,27,2,6,11,49,4,1,4,272,9,163,228,2,1,1,2,7,1,2,3,0,0,0,0,0,0,0,2,60,14,0,6,9,0,5,5,110,10,3,9,298,10,186,155,235,15,2,5,75,0,14,20,3,1,0,0,19,1,8,5,15,0,0,1,3,0,1,0,14,0,0,0,28,0,7,3,65,12,3,6,15,0,2,11,0,0,0,0,8,0,5,7,258,12,3,12,34,1,13,12,256,11,2,6,334,5,114,42,2,66,0,77,4,11,0,281,0,2,0,1,0,11,1,129,2,7,0,10,0,1,0,14,0,3,0,16,2,9,0,137,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,5,0,4,0,2,0,8,1,6,0,27,3,13,2,213,63,227,2,265,14,33,5,306,3,2,1,3,5,11,9,99,9,13,0,5,0,0,0,4,3,4,0,7,13,8,4,53,64,152,2,142,8,5,3,112,0,2,0,2,7,5,9,80,172,200,3,132,5,5,6,43,161,145,1,172,116,53,99,720,Normal
Lateral Femur of Nor_10.jpg,410,84,7,69,251,22,87,218,12,2,0,0,98,6,66,87,99,16,2,10,16,0,1,8,80,11,2,5,179,7,113,142,16,3,0,4,5,0,2,4,0,0,0,0,3,0,1,0,67,11,3,10,9,1,4,8,168,10,4,18,303,8,150,113,253,10,6,17,81,1,25,20,6,0,0,0,21,0,10,3,27,1,0,0,1,0,0,0,12,1,0,0,14,1,6,0,83,2,1,3,13,2,5,5,2,1,0,1,7,0,10,1,227,13,3,7,8,0,8,0,413,12,3,8,295,2,118,23,12,76,1,191,9,19,3,439,0,4,0,6,2,3,0,189,4,12,0,12,1,0,0,5,5,5,0,11,0,4,0,144,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,4,1,7,0,15,0,0,0,10,1,10,0,32,6,5,2,227,107,194,5,367,23,13,12,329,2,2,0,4,17,3,3,98,8,4,0,7,0,0,0,5,5,11,0,8,2,0,2,10,68,77,1,172,9,3,2,101,2,3,0,3,10,2,6,58,115,129,3,137,4,1,2,34,190,125,5,260,77,24,89,531,Normal
Lateral Femur of Nor_11.jpg,441,164,12,71,234,18,107,234,9,2,1,0,88,7,85,126,128,24,3,10,30,0,4,11,68,10,3,10,209,8,118,138,4,4,0,2,3,0,5,5,0,0,0,0,2,0,0,5,71,11,2,10,14,0,8,8,135,12,3,7,202,6,169,118,228,20,4,8,52,1,12,18,7,0,0,0,26,0,9,6,18,1,1,1,2,0,0,0,8,0,1,0,16,0,3,0,101,9,5,10,24,0,15,3,2,0,0,0,12,0,8,8,233,7,5,8,16,0,7,7,229,11,4,7,193,1,111,28,8,86,0,139,5,8,2,265,0,4,0,3,2,6,4,178,3,17,0,12,0,0,1,6,4,15,0,14,8,11,0,194,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,9,2,12,1,11,0,0,0,8,8,14,0,23,7,12,1,190,111,217,1,231,15,17,12,243,2,5,0,8,7,9,9,131,12,13,0,7,0,0,1,3,8,7,0,17,5,4,5,34,85,127,3,165,16,5,9,156,3,3,0,6,7,2,9,116,162,144,5,142,7,1,4,29,169,135,6,200,121,38,116,688,Normal
Lateral Femur of Nor_12.jpg,579,111,13,60,421,24,98,156,15,2,1,6,94,7,55,77,118,24,6,13,22,1,3,9,59,9,1,15,187,11,58,81,10,3,0,4,13,0,6,3,0,0,0,0,4,0,3,0,72,8,2,3,15,1,3,10,98,15,8,19,258,13,120,135,389,24,12,10,155,1,42,20,10,0,1,0,30,2,15,5,20,1,1,0,1,0,0,1,10,0,1,3,12,0,9,3,80,12,6,6,29,1,8,4,2,0,0,0,11,0,7,6,139,13,3,7,17,0,2,2,198,10,15,16,201,7,82,35,1,91,1,132,9,17,1,225,0,2,0,6,1,9,3,114,3,15,0,21,1,2,1,11,1,9,0,22,6,11,6,117,0,0,0,4,2,4,1,6,0,0,0,1,0,0,0,13,1,7,0,14,0,3,0,13,5,20,0,86,8,15,10,385,98,168,1,268,28,18,14,224,3,5,1,9,10,4,12,94,1,6,1,8,0,0,1,4,8,9,0,19,10,1,3,38,65,92,1,120,8,6,6,100,3,0,0,6,9,3,9,97,61,93,5,124,5,3,5,32,106,109,9,359,83,28,96,896,Normal
Lateral Femur of Nor_13.jpg,386,145,10,66,260,18,78,228,8,1,0,1,70,4,62,171,145,36,2,14,15,1,11,22,69,12,0,6,208,19,141,167,4,4,0,3,3,0,1,9,0,0,0,0,0,0,2,2,71,9,2,8,7,2,9,5,96,16,2,12,226,6,156,143,212,21,4,15,68,1,25,12,5,0,0,0,23,0,12,5,19,0,0,0,0,1,1,0,9,0,1,3,14,2,8,0,82,7,2,8,22,1,6,6,1,0,0,0,5,0,6,3,217,16,8,10,16,0,9,7,263,12,4,7,290,7,115,31,7,86,0,119,4,17,3,272,0,5,0,3,0,10,0,173,4,11,0,12,0,0,0,16,2,6,0,10,4,11,0,141,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,10,0,15,0,1,1,11,1,8,1,20,7,2,3,182,74,233,2,216,22,12,5,287,2,4,0,5,7,8,10,104,12,16,0,3,1,0,0,2,6,7,0,3,6,6,5,37,65,154,4,160,11,5,7,136,3,2,0,3,7,9,7,131,150,167,1,169,7,3,6,46,188,130,3,180,125,37,108,698,Normal
Lateral Femur of Nor_14.jpg,429,84,10,60,314,17,95,188,11,0,0,0,92,7,54,62,86,17,0,10,17,2,5,7,62,6,2,4,199,7,98,101,8,2,0,4,3,0,7,2,0,0,0,0,1,0,2,2,61,7,2,15,12,0,6,10,188,13,1,15,413,10,173,133,316,14,12,12,105,2,23,13,3,0,0,0,24,1,2,2,11,1,0,1,3,0,1,0,18,0,0,0,8,1,4,2,108,6,0,1,28,0,7,6,0,0,0,0,3,1,2,5,200,11,6,10,16,0,8,3,368,14,7,9,315,1,100,29,9,48,0,163,7,12,4,322,1,3,0,3,0,7,0,149,3,10,0,15,0,0,0,5,6,7,0,14,4,7,0,153,0,0,0,4,0,1,0,5,0,0,0,0,0,1,0,5,1,5,0,12,0,0,0,9,2,11,1,31,6,10,3,252,72,207,0,375,18,11,9,310,3,0,0,8,8,7,6,92,4,10,0,9,0,0,0,0,8,5,0,14,9,5,3,37,57,80,0,156,8,3,6,98,2,1,0,3,4,3,7,74,68,101,3,138,3,0,3,31,158,157,1,266,120,35,56,639,Normal
Lateral Femur of Nor_15.jpg,391,151,6,84,205,20,75,269,12,3,1,0,87,12,81,192,133,27,4,14,15,1,9,10,74,13,0,4,203,5,145,169,9,3,0,2,5,0,1,9,0,1,0,1,1,0,2,3,64,16,3,11,10,0,2,6,127,15,2,10,229,4,156,134,191,12,4,7,45,0,16,16,2,0,0,0,11,0,8,1,24,1,0,0,2,0,1,0,16,1,1,0,20,0,6,1,86,10,2,7,16,1,6,9,3,0,0,0,11,0,9,10,232,10,6,11,9,0,7,2,254,9,4,8,268,4,133,35,8,82,1,129,3,19,3,336,0,4,0,3,2,3,2,210,6,12,0,17,0,0,0,5,7,12,0,9,5,10,9,135,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,6,3,5,0,8,0,0,0,3,4,14,0,17,5,9,1,174,75,226,2,236,11,15,6,296,0,3,0,7,6,7,6,130,6,18,0,8,0,0,0,4,1,6,1,9,13,1,4,30,71,165,1,174,12,3,8,141,4,4,0,2,3,7,7,115,170,177,4,119,3,1,4,48,167,112,5,178,108,32,123,628,Normal
Lateral Femur of Nor_16.jpg,311,114,5,72,182,15,82,213,6,0,0,1,64,3,68,140,128,31,2,6,29,1,8,10,56,14,1,6,254,15,162,186,8,3,0,0,7,0,2,3,0,0,0,0,1,0,1,4,64,13,3,3,18,0,4,15,117,15,3,4,311,7,196,140,203,20,7,10,65,1,18,16,3,0,0,0,22,0,10,5,17,1,0,0,3,0,0,0,17,1,0,1,16,0,8,4,90,11,2,6,27,0,5,6,1,0,0,0,7,2,6,3,241,12,9,10,25,0,7,3,298,4,3,5,342,5,112,28,4,50,0,92,2,18,0,227,0,4,0,1,3,5,1,157,2,12,0,14,0,1,0,4,1,11,0,3,5,7,4,133,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,2,7,0,4,0,0,0,8,3,6,0,21,5,11,0,166,67,258,0,327,16,20,7,289,4,7,0,1,9,7,6,119,5,20,0,6,0,0,0,0,10,6,0,9,4,5,4,43,71,199,1,190,13,7,9,120,1,2,0,2,6,7,8,89,133,218,4,144,5,3,3,44,170,164,3,165,126,48,86,665,Normal
Lateral Femur of Nor_17.jpg,373,120,13,65,205,8,96,187,6,2,0,0,94,5,77,126,106,19,9,13,21,0,7,7,89,16,2,8,258,5,170,144,11,6,0,5,6,0,4,3,0,0,0,0,2,1,2,3,68,6,1,9,17,0,6,5,173,13,5,11,431,5,223,121,233,22,6,12,62,4,17,17,3,0,0,0,13,1,12,3,9,0,0,0,2,0,1,0,8,1,0,1,10,0,4,4,106,11,2,11,13,0,10,6,0,1,1,0,10,0,9,2,197,10,5,7,13,0,6,3,346,6,5,4,308,2,101,26,13,77,0,149,3,4,2,243,1,2,0,5,1,4,2,168,3,15,0,13,1,0,0,3,1,7,0,8,4,3,2,125,0,1,0,2,0,0,0,6,0,0,0,0,0,0,1,10,1,8,0,9,0,0,0,5,5,17,0,25,4,10,7,189,84,225,3,309,17,15,7,251,4,6,0,9,11,4,9,95,5,6,0,4,1,0,0,2,7,5,0,5,3,5,4,29,92,164,1,215,8,5,6,84,2,4,0,6,3,4,1,92,141,153,1,124,3,0,3,18,187,149,2,205,126,35,83,546,Normal
Lateral Femur of Nor_18.jpg,381,95,7,65,248,17,91,216,11,3,1,0,84,2,51,98,86,8,3,9,10,2,3,6,48,5,1,8,161,3,98,107,8,2,1,2,3,0,0,6,0,0,0,0,0,0,1,5,70,14,4,4,13,0,3,9,174,18,2,14,369,8,162,130,260,19,2,13,93,0,27,11,5,1,1,0,25,0,5,4,20,1,0,1,0,0,0,0,20,1,0,1,12,0,3,2,78,7,2,2,21,0,8,5,3,0,0,1,17,0,7,1,226,9,3,8,8,0,4,2,411,4,5,6,309,0,87,28,14,57,2,200,5,24,3,498,0,1,0,6,2,6,2,175,3,7,0,13,0,1,0,8,1,5,0,14,3,10,0,141,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,6,2,4,0,14,0,1,0,12,2,12,0,27,7,6,7,224,117,191,1,432,27,11,11,346,1,3,0,3,7,8,5,97,2,1,0,5,0,0,0,4,3,5,0,8,2,6,1,26,58,74,0,164,1,1,9,90,1,0,0,5,6,0,7,64,107,112,1,156,5,3,3,32,178,150,1,234,99,28,60,554,Normal
Lateral Femur of Nor_19.jpg,439,106,15,66,298,16,110,166,12,2,0,0,110,2,56,87,101,12,2,9,28,0,11,3,74,7,4,12,232,13,94,113,13,4,1,1,5,0,4,2,0,0,0,0,6,0,0,3,77,13,5,9,12,0,5,4,172,15,3,12,315,10,184,138,281,18,10,7,108,2,20,20,5,0,0,1,34,0,8,4,12,2,1,0,2,0,0,0,9,0,0,1,20,0,2,1,106,11,4,6,26,0,4,3,5,0,0,0,8,1,2,3,221,6,4,14,13,0,2,2,289,7,10,9,270,1,113,22,9,64,0,140,4,14,5,236,0,2,0,3,3,8,5,149,2,8,0,14,0,0,0,6,5,10,0,15,5,7,2,144,0,3,0,4,0,0,0,9,1,0,0,0,0,0,0,2,0,3,0,15,0,0,0,9,3,12,0,54,11,8,6,262,102,183,2,294,21,11,13,250,1,2,0,4,5,6,8,72,4,9,0,5,0,0,0,2,9,8,0,10,4,8,2,32,77,132,1,186,3,2,2,93,6,4,0,3,7,3,5,90,108,139,3,102,4,0,5,26,172,158,3,281,104,37,82,691,Normal
Lateral Femur of Nor_2.jpg,376,124,11,76,209,11,105,175,7,4,0,0,85,5,75,118,115,23,4,9,25,2,14,13,66,11,0,8,270,15,146,161,17,6,1,2,4,0,1,5,0,0,0,0,3,0,2,1,85,9,2,6,16,0,5,8,158,14,2,7,384,7,213,137,205,28,4,11,48,1,18,13,5,0,0,0,16,1,11,4,12,1,0,2,7,0,0,0,11,0,0,0,12,0,4,3,87,9,5,7,22,0,8,6,1,0,0,0,10,0,2,6,203,11,3,7,19,0,10,4,230,8,2,3,314,2,105,30,4,75,0,135,3,6,1,226,0,2,0,1,2,9,0,150,2,9,0,17,0,0,0,3,4,16,0,12,6,12,1,149,0,2,0,3,0,0,0,6,0,0,0,1,0,1,0,2,1,5,0,7,0,0,0,6,1,13,0,17,9,5,6,178,92,254,2,365,17,11,7,271,0,6,0,8,4,5,5,129,6,14,0,7,0,0,0,4,2,9,0,9,7,4,2,44,66,171,2,200,17,6,12,119,0,5,0,3,7,4,8,84,107,186,1,142,3,2,1,26,152,121,2,172,114,37,104,646,Normal
Lateral Femur of Nor_20.jpg,410,147,8,81,198,25,82,252,13,2,0,0,82,11,102,199,147,32,6,17,22,0,6,13,88,10,1,3,215,1,138,164,8,2,1,1,2,0,5,5,2,0,0,0,2,0,1,4,78,14,6,9,14,0,6,10,139,17,1,13,271,10,180,126,202,18,4,16,42,1,18,11,3,0,0,0,20,1,15,4,21,1,0,0,0,0,1,0,14,0,0,0,14,0,5,1,91,7,3,5,21,0,3,7,0,0,0,0,16,0,10,6,206,8,3,8,14,0,7,4,236,9,5,3,218,3,90,27,6,87,0,160,5,9,4,293,0,5,0,2,1,5,1,194,0,11,0,13,1,0,0,6,1,11,0,11,3,8,3,129,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,7,1,6,0,15,0,0,0,6,2,12,0,20,6,5,5,174,101,221,2,288,15,13,8,240,3,4,0,4,8,5,5,136,11,5,0,4,0,0,2,3,8,6,0,4,9,0,3,34,86,186,0,200,10,2,6,128,1,0,0,9,12,1,13,118,169,171,3,126,5,2,6,43,168,120,4,164,125,38,113,573,Normal
Lateral Femur of Nor_21.jpg,442,196,10,88,178,31,60,237,9,5,1,3,82,13,70,160,176,50,7,13,23,1,13,12,63,18,1,8,200,14,118,169,16,6,0,3,6,1,4,11,0,0,0,0,1,2,2,5,83,16,5,5,10,0,5,14,97,16,5,12,173,7,153,132,214,28,4,10,58,3,16,15,6,0,0,1,18,0,11,5,23,1,0,0,0,0,1,1,15,2,0,1,9,0,5,0,72,10,1,5,9,1,13,12,1,0,0,0,15,1,6,9,228,22,8,12,15,1,11,2,200,5,7,7,205,3,128,34,15,104,0,125,7,13,1,244,0,5,0,3,5,17,2,160,5,23,1,13,0,1,0,13,3,12,0,13,5,11,5,116,1,2,0,4,0,0,1,3,0,1,0,1,0,0,0,4,0,7,0,9,0,1,0,7,2,9,0,17,1,11,2,151,79,213,1,222,14,13,10,241,2,6,0,3,7,4,12,163,18,19,0,2,1,1,1,1,8,10,0,7,13,5,7,34,61,148,0,158,10,3,12,144,0,2,0,6,9,8,10,151,186,163,5,114,3,0,8,34,179,127,6,154,134,37,162,743,Normal
Lateral Femur of Nor_22.jpg,352,126,8,67,216,19,93,260,14,3,1,3,62,9,71,166,117,26,0,14,12,0,6,16,79,2,1,4,191,11,145,156,9,3,0,6,7,0,2,6,0,1,0,0,1,0,2,1,64,9,3,6,9,1,6,8,117,17,2,6,234,1,174,116,189,13,3,14,55,0,17,18,10,0,0,0,18,0,5,0,13,0,0,0,2,0,0,0,11,0,0,0,15,0,4,1,65,7,0,5,13,0,6,8,1,0,0,0,8,0,8,3,251,7,2,8,13,0,3,4,333,4,5,12,257,3,89,33,14,93,0,166,4,17,3,452,0,2,0,0,2,6,1,228,3,8,0,12,0,0,0,7,3,5,0,19,2,3,4,146,0,0,0,2,1,0,0,6,0,0,0,1,0,0,0,4,2,7,0,13,0,0,0,8,1,4,0,20,9,4,5,174,103,225,3,295,17,15,14,333,1,1,0,4,11,5,4,123,8,6,0,7,0,1,0,4,6,2,0,5,5,2,6,26,73,173,1,198,9,2,5,113,3,3,0,5,5,5,10,79,186,175,1,135,6,1,9,44,184,116,6,170,129,22,81,562,Normal
Lateral Femur of Nor_23.jpg,283,137,0,51,228,24,69,226,6,1,0,0,72,11,40,169,125,50,2,12,35,4,8,11,52,7,0,6,255,18,141,190,4,3,1,1,5,0,3,1,1,0,0,0,1,0,0,2,57,10,1,6,8,1,8,6,103,12,2,7,280,10,154,152,233,15,2,6,95,2,13,19,3,1,0,0,18,1,8,4,16,1,0,0,1,0,1,0,12,0,0,2,22,0,7,2,66,9,4,11,11,1,5,7,0,0,0,0,8,0,7,4,260,17,5,9,25,1,11,10,272,9,3,4,367,5,123,48,6,55,0,94,2,11,0,249,0,1,0,1,1,8,0,132,2,8,0,15,0,1,0,19,2,4,0,7,2,11,0,139,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,7,0,4,1,1,0,9,0,6,0,26,1,7,2,210,62,235,2,240,11,24,6,311,1,5,1,4,6,10,4,111,13,13,0,5,1,0,0,2,4,7,0,5,13,8,3,41,71,154,1,150,11,5,4,117,0,3,0,0,5,4,6,99,180,233,2,136,7,4,5,48,136,152,0,180,134,49,104,746,Normal
Lateral Femur of Nor_24.jpg,378,117,3,78,240,29,73,291,11,2,1,0,90,10,77,175,106,17,3,13,11,0,10,17,75,8,0,7,201,7,119,170,7,6,1,3,0,0,3,3,1,0,0,0,0,0,1,3,81,13,2,7,9,0,4,4,127,11,2,11,242,8,186,152,213,9,4,9,67,0,11,12,7,1,0,0,16,0,8,5,20,1,0,1,1,0,0,0,27,0,0,1,21,0,3,4,75,8,1,4,14,0,3,5,3,0,0,0,9,1,3,0,228,13,7,6,7,0,7,4,432,8,7,12,294,3,112,34,10,82,0,123,4,24,2,431,1,1,0,4,3,7,0,233,4,10,0,15,0,0,0,5,2,2,0,6,2,7,1,132,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,10,0,7,0,13,0,0,0,9,0,7,0,13,5,2,3,178,84,193,0,217,15,18,9,275,6,3,0,4,10,4,6,105,6,9,0,1,0,0,0,3,7,7,0,5,7,3,6,31,61,94,2,159,9,3,7,124,4,3,0,1,7,6,13,91,177,161,5,141,5,1,4,49,222,109,4,189,95,25,94,573,Normal
Lateral Femur of Nor_25.jpg,416,90,10,84,246,18,103,179,10,1,3,0,83,6,67,93,116,14,5,16,11,0,8,8,62,9,1,8,210,11,101,110,6,3,0,2,10,0,6,1,0,0,0,0,4,1,2,2,91,11,4,7,16,0,5,8,160,14,4,9,379,4,176,145,262,12,4,12,68,1,21,16,9,0,0,0,24,0,8,5,19,0,0,0,5,0,1,0,15,0,0,0,13,0,3,1,101,4,3,7,20,0,8,6,3,0,0,1,7,0,8,3,215,10,10,8,10,0,5,2,374,6,11,5,327,2,94,19,12,61,0,136,3,15,0,318,1,3,0,0,4,3,4,180,2,10,0,10,0,0,3,12,2,7,0,10,4,5,2,135,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,1,10,0,9,0,2,0,10,2,18,0,26,8,4,6,218,80,218,3,328,31,17,6,292,4,8,0,6,10,2,6,90,6,10,0,7,1,0,1,3,2,3,0,7,8,2,3,25,81,123,2,170,12,5,7,111,4,3,0,2,3,2,4,64,106,117,4,144,3,0,1,39,206,139,3,241,107,29,86,597,Normal
Lateral Femur of Nor_26.jpg,407,108,15,60,243,21,95,207,10,4,0,1,77,15,69,149,102,23,3,9,16,1,5,13,68,11,1,6,181,11,133,176,13,0,0,1,7,0,5,6,0,0,0,0,3,0,4,2,56,8,3,5,12,0,9,4,118,20,3,9,316,7,146,120,271,20,5,12,58,2,19,21,3,0,0,1,20,0,10,1,17,1,0,1,1,0,0,0,10,0,0,1,14,0,1,2,111,11,3,10,23,1,5,10,2,0,0,0,4,1,7,3,252,4,7,9,21,0,4,2,216,2,3,1,262,2,91,42,7,85,0,137,6,12,1,263,0,4,0,4,3,5,3,206,3,14,0,12,0,1,0,5,5,13,0,9,4,11,3,131,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,5,1,7,0,15,0,0,0,6,6,15,0,28,5,13,2,224,92,229,3,375,15,20,9,280,6,2,0,12,6,4,7,99,6,9,0,7,0,1,1,2,6,11,0,8,6,2,2,31,86,148,3,189,16,4,4,114,0,2,0,3,7,4,3,93,137,173,5,133,8,4,2,28,193,135,3,227,101,21,101,602,Normal
Lateral Femur of Nor_27.jpg,342,92,5,46,284,17,77,257,7,5,1,2,64,3,74,103,97,24,3,8,31,1,3,6,51,8,1,6,208,14,110,141,5,2,0,5,6,0,2,8,1,0,0,0,1,0,2,1,54,11,1,9,11,0,6,6,123,18,2,6,294,9,131,152,279,14,4,13,101,5,18,21,6,0,0,0,26,1,4,7,25,2,0,0,2,0,0,0,14,1,0,0,20,1,6,1,70,3,5,6,33,0,8,8,3,0,0,0,7,1,2,3,240,16,6,6,24,0,7,4,288,8,8,4,309,4,96,35,6,61,0,132,1,18,1,448,0,0,0,5,5,5,3,175,0,11,0,10,0,0,1,12,0,5,0,9,3,10,1,134,0,1,0,3,0,0,0,7,0,0,0,0,0,0,0,4,3,6,1,8,0,2,0,12,2,5,0,32,5,10,0,237,75,242,0,331,24,24,11,403,3,5,0,6,9,7,3,123,8,9,1,10,0,0,1,3,10,9,0,16,9,5,3,46,46,82,0,124,4,11,2,110,4,0,0,1,4,4,6,79,115,134,4,139,3,6,3,43,165,118,1,227,98,35,74,736,Normal
Lateral Femur of Nor_28.jpg,357,199,3,87,168,16,81,224,6,4,0,2,54,6,88,176,187,51,5,16,22,0,5,12,83,14,0,8,201,6,156,190,5,1,0,1,0,0,4,2,0,0,0,0,1,1,2,6,100,20,3,5,6,0,2,2,138,19,1,9,301,8,195,114,144,13,2,13,55,0,16,12,5,0,0,0,19,0,10,1,13,2,0,0,1,0,1,0,10,0,0,0,11,0,3,1,67,4,1,4,14,1,7,4,1,0,0,0,9,0,10,11,228,12,3,9,22,1,3,6,229,5,6,8,281,3,119,33,10,89,0,131,7,13,2,285,0,1,0,3,1,4,5,213,2,19,0,15,1,0,0,8,1,6,1,10,3,8,3,110,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,2,0,11,0,8,0,0,0,8,1,8,0,9,2,6,5,125,69,227,3,315,16,12,9,339,3,2,0,3,6,9,11,121,5,14,0,6,0,1,0,1,11,3,0,4,9,4,4,26,71,137,2,190,12,5,5,144,3,1,0,6,11,6,12,154,180,182,3,108,9,2,5,27,179,105,0,112,140,32,153,621,Normal
