File,RLBP_1,RLBP_2,RLBP_3,RLBP_4,RLBP_5,RLBP_6,RLBP_7,RLBP_8,RLBP_9,RLBP_10,RLBP_11,RLBP_12,RLBP_13,RLBP_14,RLBP_15,RLBP_16,RLBP_17,RLBP_18,RLBP_19,RLBP_20,RLBP_21,RLBP_22,RLBP_23,RLBP_24,RLBP_25,RLBP_26,RLBP_27,RLBP_28,RLBP_29,RLBP_30,RLBP_31,RLBP_32,RLBP_33,RLBP_34,RLBP_35,RLBP_36,RLBP_37,RLBP_38,RLBP_39,RLBP_40,RLBP_41,RLBP_42,RLBP_43,RLBP_44,RLBP_45,RLBP_46,RLBP_47,RLBP_48,RLBP_49,RLBP_50,RLBP_51,RLBP_52,RLBP_53,RLBP_54,RLBP_55,RLBP_56,RLBP_57,RLBP_58,RLBP_59,RLBP_60,RLBP_61,RLBP_62,RLBP_63,RLBP_64,RLBP_65,RLBP_66,RLBP_67,RLBP_68,RLBP_69,RLBP_70,RLBP_71,RLBP_72,RLBP_73,RLBP_74,RLBP_75,RLBP_76,RLBP_77,RLBP_78,RLBP_79,RLBP_80,RLBP_81,RLBP_82,RLBP_83,RLBP_84,RLBP_85,RLBP_86,RLBP_87,RLBP_88,RLBP_89,RLBP_90,RLBP_91,RLBP_92,RLBP_93,RLBP_94,RLBP_95,RLBP_96,RLBP_97,RLBP_98,RLBP_99,RLBP_100,RLBP_101,RLBP_102,RLBP_103,RLBP_104,RLBP_105,RLBP_106,RLBP_107,RLBP_108,RLBP_109,RLBP_110,RLBP_111,RLBP_112,RLBP_113,RLBP_114,RLBP_115,RLBP_116,RLBP_117,RLBP_118,RLBP_119,RLBP_120,RLBP_121,RLBP_122,RLBP_123,RLBP_124,RLBP_125,RLBP_126,RLBP_127,RLBP_128,RLBP_129,RLBP_130,RLBP_131,RLBP_132,RLBP_133,RLBP_134,RLBP_135,RLBP_136,RLBP_137,RLBP_138,RLBP_139,RLBP_140,RLBP_141,RLBP_142,RLBP_143,RLBP_144,RLBP_145,RLBP_146,RLBP_147,RLBP_148,RLBP_149,RLBP_150,RLBP_151,RLBP_152,RLBP_153,RLBP_154,RLBP_155,RLBP_156,RLBP_157,RLBP_158,RLBP_159,RLBP_160,RLBP_161,RLBP_162,RLBP_163,RLBP_164,RLBP_165,RLBP_166,RLBP_167,RLBP_168,RLBP_169,RLBP_170,RLBP_171,RLBP_172,RLBP_173,RLBP_174,RLBP_175,RLBP_176,RLBP_177,RLBP_178,RLBP_179,RLBP_180,RLBP_181,RLBP_182,RLBP_183,RLBP_184,RLBP_185,RLBP_186,RLBP_187,RLBP_188,RLBP_189,RLBP_190,RLBP_191,RLBP_192,RLBP_193,RLBP_194,RLBP_195,RLBP_196,RLBP_197,RLBP_198,RLBP_199,RLBP_200,RLBP_201,RLBP_202,RLBP_203,RLBP_204,RLBP_205,RLBP_206,RLBP_207,RLBP_208,RLBP_209,RLBP_210,RLBP_211,RLBP_212,RLBP_213,RLBP_214,RLBP_215,RLBP_216,RLBP_217,RLBP_218,RLBP_219,RLBP_220,RLBP_221,RLBP_222,RLBP_223,RLBP_224,RLBP_225,RLBP_226,RLBP_227,RLBP_228,RLBP_229,RLBP_230,RLBP_231,RLBP_232,RLBP_233,RLBP_234,RLBP_235,RLBP_236,RLBP_237,RLBP_238,RLBP_239,RLBP_240,RLBP_241,RLBP_242,RLBP_243,RLBP_244,RLBP_245,RLBP_246,RLBP_247,RLBP_248,RLBP_249,RLBP_250,RLBP_251,RLBP_252,RLBP_253,RLBP_254,RLBP_255,RLBP_256,class
Lateral Femur of Nor_16.jpg,311,8,131,7,135,1,134,19,76,1,23,2,110,0,305,27,152,8,13,4,38,0,23,4,106,3,11,3,387,1,534,26,139,3,83,7,4,0,43,10,18,0,6,1,24,0,40,7,143,7,52,9,17,0,33,14,308,8,49,11,470,1,630,62,7,0,4,0,5,0,5,1,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,6,3,5,1,5,0,11,0,3,0,0,1,2,0,5,2,28,0,6,1,6,0,8,0,15,2,4,3,32,2,59,8,2,18,0,24,0,2,1,13,0,1,0,2,0,4,0,9,1,2,0,0,0,0,0,2,0,4,0,2,1,5,0,5,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,6,0,0,0,1,0,9,21,220,2,351,4,12,3,269,7,44,1,14,4,27,0,240,0,19,0,12,0,0,0,4,4,20,0,21,2,35,2,132,23,372,3,518,3,12,3,217,6,17,0,6,1,19,2,136,15,256,0,260,1,4,1,93,8,203,0,137,12,150,4,665,Normal
Lateral Femur of Nor_17.jpg,373,8,155,8,167,0,185,20,85,0,22,1,141,0,312,28,142,2,16,2,26,0,20,4,143,2,16,2,371,0,517,25,135,3,76,5,11,0,38,6,11,0,5,1,12,0,30,3,154,4,51,10,21,0,50,11,299,2,24,9,518,1,549,43,10,0,4,0,2,0,5,2,3,0,1,0,1,1,4,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,1,1,8,0,7,0,4,0,18,3,1,0,0,0,0,0,1,2,20,0,6,1,4,0,1,0,23,0,4,0,23,0,40,6,5,17,0,20,1,0,2,15,2,5,0,1,0,3,0,11,0,1,0,4,0,0,0,3,0,3,0,4,3,0,0,10,0,2,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,3,0,2,0,1,0,2,0,2,0,0,0,1,0,7,23,293,1,417,1,16,0,289,4,36,0,14,6,36,3,196,2,16,1,13,0,1,0,8,3,33,0,15,2,34,0,139,23,399,3,464,3,14,2,232,4,11,0,16,1,16,0,142,13,272,0,206,1,8,1,99,16,189,0,155,9,126,3,546,Normal
Lateral Femur of Nor_18.jpg,381,14,148,11,166,2,151,15,81,1,7,3,123,0,263,25,146,3,12,7,31,1,17,7,135,1,13,1,352,0,544,28,168,0,91,3,8,0,52,4,28,0,2,2,28,0,21,2,150,3,51,8,20,0,40,7,321,3,21,3,532,1,521,41,4,0,2,0,4,0,6,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,9,1,6,1,1,0,6,0,2,0,1,0,0,0,8,2,20,0,3,1,3,0,7,1,18,0,1,2,23,1,44,8,2,18,0,21,1,5,1,9,4,9,0,3,0,5,0,7,0,5,0,0,1,0,0,2,1,5,0,2,1,1,0,9,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,0,5,13,267,3,461,0,13,2,249,2,38,0,16,5,42,4,211,0,9,0,12,0,0,0,8,5,45,1,12,3,39,1,172,18,488,1,460,2,11,3,212,0,17,0,12,1,18,1,162,10,257,0,199,0,5,1,64,8,224,1,145,10,135,5,554,Normal
Lateral Femur of Nor_19.jpg,439,10,195,16,155,1,194,22,120,1,15,2,117,3,278,24,143,3,12,3,32,0,24,1,129,0,15,4,331,1,395,23,197,3,114,4,10,0,56,4,24,1,5,0,22,0,28,2,190,4,47,4,18,0,40,7,268,1,43,9,403,0,462,48,11,0,1,1,3,0,4,1,4,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,12,0,10,2,5,0,11,1,2,1,0,1,5,0,5,0,14,1,8,1,4,0,10,2,18,0,4,1,19,0,34,5,4,22,1,22,2,1,1,14,1,6,0,2,1,1,0,12,1,1,0,3,0,0,0,1,0,6,0,2,2,2,0,12,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,4,0,2,1,3,0,7,29,297,2,355,9,12,3,269,9,33,0,16,7,30,2,204,1,17,0,23,0,0,0,4,6,36,0,18,7,64,4,181,15,333,0,373,1,16,3,203,6,19,0,8,2,20,1,159,13,290,1,189,1,5,2,97,15,221,1,165,13,206,12,691,Normal
Lateral Femur of Nor_2.jpg,376,8,142,8,165,0,170,26,81,0,23,1,129,2,314,21,147,4,10,5,36,1,20,2,139,1,12,1,368,2,461,22,135,4,63,6,13,0,37,10,16,0,10,0,17,0,29,6,172,3,44,9,21,0,37,6,275,1,41,12,404,3,587,65,10,1,2,1,2,0,1,1,2,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,14,0,4,0,6,0,9,1,1,0,0,0,4,0,8,1,21,0,9,2,3,0,8,0,25,0,3,2,25,0,51,2,4,19,0,20,1,2,0,15,3,5,0,3,1,6,0,12,0,2,0,1,0,0,0,2,1,3,0,2,1,2,0,16,0,3,0,2,0,0,0,0,0,2,0,1,0,0,0,3,1,0,0,1,0,0,0,1,1,2,0,0,0,2,0,6,20,289,4,389,3,15,3,268,5,55,0,19,13,39,2,213,2,16,0,8,1,0,1,7,2,33,0,17,6,33,2,148,23,415,1,453,0,12,1,207,1,19,0,7,4,11,0,122,17,253,0,218,2,6,0,91,27,229,1,136,17,164,6,646,Normal
Lateral Femur of Nor_20.jpg,410,12,143,8,191,1,163,36,85,1,22,0,153,2,303,25,155,3,11,8,39,0,19,4,141,2,22,1,372,1,441,28,133,1,70,7,7,1,49,8,24,0,1,1,19,0,34,5,173,4,41,8,28,0,42,13,318,5,26,9,457,2,489,34,8,0,2,0,2,0,4,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,8,0,6,1,4,0,4,2,1,0,1,0,2,0,8,0,14,0,7,1,2,0,7,1,17,0,3,1,35,0,43,4,2,18,0,14,1,0,1,8,0,9,0,1,0,3,0,14,1,3,0,2,0,0,0,3,1,10,0,3,1,4,0,15,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,3,0,0,0,1,0,7,26,302,2,412,2,12,2,249,10,39,0,14,9,32,6,220,1,5,0,15,0,0,0,9,5,41,0,15,7,36,0,137,22,402,2,435,4,15,4,194,0,9,0,8,2,12,0,136,18,264,1,234,2,13,3,99,21,224,1,159,16,161,8,573,Normal
Lateral Femur of Nor_21.jpg,442,15,162,10,156,3,151,34,123,0,28,2,118,2,315,20,150,6,24,4,37,0,28,2,117,4,17,2,281,4,406,32,186,5,95,3,11,0,51,6,37,0,4,1,21,0,41,6,172,2,52,16,26,0,42,9,303,5,45,15,367,1,496,58,17,1,4,2,5,0,4,0,1,0,1,0,1,0,7,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,3,0,16,0,4,4,7,1,5,0,3,1,1,0,5,0,12,1,22,2,12,3,4,0,7,0,23,1,3,2,29,0,61,3,5,22,1,23,1,0,1,11,2,7,0,1,0,6,1,14,0,3,0,3,1,1,1,1,2,5,0,3,1,6,1,25,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,3,0,0,1,2,2,2,1,2,2,6,0,8,25,228,4,298,3,11,5,254,8,40,1,15,11,45,7,216,3,15,0,13,0,3,2,7,6,42,0,21,7,32,4,171,25,311,2,361,6,10,2,242,2,12,0,9,6,26,0,127,15,223,2,198,3,5,2,125,19,247,0,150,11,163,10,743,Normal
Lateral Femur of Nor_22.jpg,352,12,138,9,126,1,159,15,97,2,13,3,119,0,301,24,149,8,11,3,27,0,21,1,133,1,19,2,408,2,513,25,166,1,69,0,14,0,45,6,15,0,2,0,21,0,35,5,163,5,38,13,19,0,41,8,296,1,36,0,551,2,566,43,3,1,4,1,3,0,4,0,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,11,0,7,0,3,0,2,0,3,0,0,0,4,0,6,2,29,2,5,2,4,0,6,0,21,0,4,1,26,1,43,5,2,17,0,22,0,0,1,14,1,2,0,3,0,3,2,13,0,3,0,0,0,0,0,1,1,8,0,3,0,2,0,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,5,0,3,15,263,4,421,1,9,2,268,3,41,0,11,5,37,0,200,1,10,0,12,1,2,0,11,4,35,0,18,5,32,3,148,20,425,5,521,0,13,0,215,2,12,0,8,1,21,2,140,15,272,1,233,0,6,1,77,14,207,0,137,7,111,8,562,Normal
Lateral Femur of Nor_23.jpg,283,20,159,8,155,2,128,22,77,1,26,3,82,1,309,24,145,9,4,2,42,2,25,6,102,1,16,3,401,1,432,26,170,1,125,6,6,1,44,3,20,0,5,1,9,0,55,5,121,5,25,11,18,0,28,9,310,5,53,10,443,2,617,60,11,0,6,1,11,0,4,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,3,0,8,1,5,3,1,0,6,2,2,0,2,0,4,0,13,1,15,0,7,1,5,1,6,3,20,1,3,1,28,0,52,10,2,11,0,16,1,1,0,15,1,3,0,1,0,9,1,14,0,0,0,2,0,0,0,1,1,3,0,1,1,2,1,11,1,0,1,5,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,0,0,3,0,7,0,4,0,2,0,10,24,186,4,359,1,9,4,246,6,38,2,22,1,22,5,222,1,9,1,8,0,0,0,5,4,29,1,20,4,41,3,179,25,378,2,500,1,16,5,236,2,19,0,5,0,11,2,141,14,218,1,242,1,5,0,97,24,225,0,131,16,201,10,746,Normal
Lateral Femur of Nor_24.jpg,378,7,129,11,134,2,157,20,87,1,18,3,133,1,311,21,195,6,11,4,27,0,30,1,137,2,8,4,414,2,482,23,144,2,76,2,9,1,49,5,21,0,2,0,30,0,55,8,149,3,37,6,19,0,36,11,244,5,29,3,540,1,592,56,11,0,5,0,3,0,4,0,1,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,3,0,9,5,3,0,0,0,4,1,7,0,19,0,4,3,0,0,6,1,17,0,6,1,18,0,46,6,0,26,0,19,0,2,1,13,1,3,0,1,0,1,0,17,1,1,0,2,0,0,0,1,0,5,0,1,0,3,0,9,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3,0,0,0,1,0,6,13,246,3,406,2,16,2,260,8,39,0,14,2,15,3,205,5,11,0,10,0,0,0,10,6,40,0,26,3,32,1,162,28,395,2,474,1,12,1,214,1,13,0,11,2,13,0,181,13,298,1,215,0,7,1,85,18,213,1,136,12,112,3,573,Normal
Lateral Femur of Nor_25.jpg,416,8,159,12,163,0,150,22,93,1,12,1,135,1,317,21,165,7,14,7,26,0,23,1,139,1,18,2,342,3,490,25,152,3,72,6,16,0,63,8,22,0,5,1,23,0,39,2,172,3,54,10,19,0,33,8,271,7,38,6,486,1,526,48,9,0,2,0,2,0,1,2,0,0,0,0,4,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,1,6,1,2,0,8,0,3,0,1,0,2,0,10,0,16,1,7,0,2,0,6,0,18,0,3,1,18,0,44,6,3,20,1,14,1,1,0,9,2,6,0,0,1,3,0,17,0,6,0,2,0,0,1,2,2,9,0,2,2,1,1,10,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,8,25,257,0,383,5,13,1,287,3,36,0,23,5,42,1,208,1,17,0,20,0,0,1,4,5,29,2,11,3,33,1,136,27,399,0,420,2,19,1,224,0,12,0,11,3,19,0,157,16,270,0,205,1,6,1,102,15,217,1,148,9,156,8,597,Normal
Lateral Femur of Nor_26.jpg,407,13,178,14,170,2,158,19,96,1,24,1,133,3,295,17,127,4,18,1,33,1,22,4,130,1,13,3,357,1,489,44,176,1,72,7,6,0,46,8,15,0,4,0,18,0,38,2,150,2,53,7,28,1,36,5,297,4,51,8,465,1,582,46,5,0,3,0,5,0,4,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,17,0,7,1,2,0,7,3,2,0,0,1,5,0,6,1,20,0,5,1,4,0,8,1,18,0,5,1,26,1,39,6,4,16,0,19,0,0,1,17,0,6,0,2,1,2,0,8,0,5,0,3,0,0,0,2,1,5,0,4,1,5,0,17,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,2,0,2,0,2,0,8,26,248,2,340,5,19,4,280,7,47,2,14,10,33,6,204,1,13,0,8,0,1,1,8,4,40,0,9,5,31,2,161,24,376,4,441,6,14,2,208,1,18,0,7,3,24,1,148,15,228,2,191,1,5,0,114,16,206,0,168,13,154,8,602,Normal
Lateral Femur of Nor_27.jpg,342,16,177,6,138,8,130,23,94,0,24,4,93,2,292,20,146,6,12,4,30,1,15,6,98,6,14,6,388,3,448,42,189,1,111,5,12,0,49,8,23,0,8,1,18,0,46,8,126,5,57,10,15,1,34,6,306,6,53,7,490,4,568,50,13,0,0,3,8,0,6,0,1,0,0,0,2,0,6,1,2,0,0,0,0,0,0,0,2,0,1,0,4,0,2,0,17,1,7,2,2,0,9,0,1,1,0,1,0,2,8,0,33,0,5,1,6,0,8,0,13,1,2,1,20,0,50,8,2,14,2,19,0,3,0,7,0,7,1,2,1,3,2,12,1,0,0,2,0,0,0,2,0,8,0,1,1,6,0,16,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,1,1,7,0,4,0,0,0,2,1,1,0,2,0,2,1,6,14,237,0,396,2,13,3,254,7,27,1,23,4,25,2,197,3,11,0,11,0,0,1,8,2,26,0,18,2,44,4,191,24,382,3,453,3,15,2,251,2,22,1,7,2,26,1,148,15,216,2,179,1,3,2,95,17,219,0,134,8,187,7,736,Normal
Lateral Femur of Nor_28.jpg,357,7,110,14,182,0,158,20,94,3,13,3,123,1,291,26,168,8,9,5,29,0,18,1,133,4,11,1,373,0,462,31,148,1,89,4,7,0,54,9,18,1,3,0,11,1,29,6,154,1,43,6,16,0,43,6,296,5,43,6,480,4,615,52,10,2,4,2,8,0,4,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,9,1,5,2,4,1,6,1,1,0,0,0,2,0,5,2,18,0,7,0,5,1,9,1,21,1,5,0,35,0,44,7,3,23,0,21,2,2,0,16,1,7,0,4,0,3,1,10,0,4,0,3,0,1,0,0,1,7,0,1,0,4,0,11,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,8,0,0,0,2,0,6,16,263,0,369,3,17,1,271,8,40,0,15,5,39,3,207,0,13,0,10,1,1,0,5,4,31,0,19,2,30,3,149,26,395,1,510,2,13,1,201,2,16,0,5,2,26,0,133,10,279,0,227,2,7,0,80,18,206,2,145,13,142,0,621,Normal
Lateral Femur of Nor_29.jpg,511,11,219,19,168,1,155,25,118,3,32,2,135,4,246,25,198,11,14,2,37,0,26,5,117,1,23,4,267,1,279,22,251,3,93,7,20,1,78,9,30,1,8,1,24,0,39,8,142,8,45,12,30,0,44,6,249,5,40,7,310,1,430,68,19,0,5,1,6,0,9,1,1,0,1,0,2,0,5,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,19,2,4,3,7,0,4,4,3,0,1,0,0,1,8,2,26,0,5,1,4,0,6,1,18,0,4,6,18,2,54,9,7,29,0,16,0,1,1,16,1,8,0,1,2,6,1,10,1,7,0,4,0,0,0,4,3,11,0,1,0,8,0,20,0,2,1,3,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,4,0,0,1,5,0,3,0,0,2,1,1,15,21,264,2,260,4,17,3,244,9,43,4,21,14,39,3,231,2,14,1,14,0,2,1,9,7,53,1,32,5,59,4,232,26,266,0,292,4,13,4,185,3,13,0,7,2,24,3,155,17,238,2,194,2,6,3,145,22,219,0,149,26,214,13,812,Normal
Lateral Femur of Nor_3.jpg,373,5,169,16,166,0,169,15,85,0,25,3,118,4,284,22,171,5,5,3,22,0,16,3,120,2,15,5,353,2,429,30,171,2,119,6,15,0,34,7,22,1,3,1,17,0,44,0,175,8,52,7,19,0,37,10,315,3,45,7,415,1,541,42,7,0,2,0,7,0,6,0,1,0,0,0,3,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,12,0,9,1,6,0,6,1,2,0,2,0,4,0,10,1,18,0,9,4,5,0,11,0,18,0,4,1,32,0,36,5,0,19,1,18,0,0,1,14,2,2,0,0,0,4,0,11,0,5,0,3,0,0,0,2,0,10,0,5,1,3,3,10,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,1,0,1,0,5,0,7,27,240,1,345,2,7,0,286,14,39,0,17,4,32,2,258,1,11,0,15,0,0,0,9,5,42,1,19,6,34,3,174,22,355,0,419,2,15,1,225,4,19,0,7,0,21,2,159,20,235,1,204,0,2,0,95,13,257,0,162,16,159,8,654,Normal
Lateral Femur of Nor_30.jpg,447,17,204,10,148,2,155,26,111,1,25,4,100,3,275,12,154,7,15,4,34,0,29,1,114,3,29,1,312,1,355,32,212,2,119,5,15,0,38,9,27,0,4,0,24,0,39,5,156,6,41,8,20,0,41,6,274,6,51,3,388,5,452,56,15,0,4,0,8,0,7,0,0,0,1,0,8,1,4,0,3,0,2,0,1,0,2,0,0,0,0,0,2,1,8,2,8,3,7,1,5,0,6,3,4,0,1,1,4,0,15,2,25,1,5,3,4,0,12,3,18,1,10,2,25,4,50,7,5,22,1,20,3,2,2,20,2,4,0,3,2,7,1,17,2,2,0,4,0,0,0,5,1,10,0,1,1,6,3,17,2,1,0,3,0,0,0,1,1,0,0,0,0,0,0,2,3,5,0,4,0,0,0,1,2,7,0,2,0,10,0,19,27,204,1,310,3,8,3,239,9,35,0,15,4,26,3,212,1,7,0,14,0,1,1,9,6,36,1,31,7,37,4,221,25,298,2,360,4,16,4,223,3,22,0,6,3,15,2,153,21,217,2,204,1,6,2,116,23,209,1,152,15,211,15,827,Normal
Lateral Femur of Nor_31.jpg,745,17,295,22,158,3,165,19,163,5,30,6,130,1,217,31,155,2,25,5,16,1,21,4,125,5,25,9,179,3,228,30,306,5,114,11,17,1,59,12,33,2,4,3,31,1,32,8,164,7,59,10,22,2,47,6,238,5,43,9,222,6,293,58,22,2,3,1,1,1,6,0,1,3,1,1,3,1,7,3,2,1,1,1,0,0,1,1,3,0,2,1,3,0,3,1,19,1,6,3,6,0,12,0,2,0,0,3,10,0,8,3,22,0,9,6,1,0,10,3,32,0,7,1,31,1,58,17,23,34,3,24,3,9,2,20,3,8,0,1,1,8,1,16,3,4,0,2,0,0,0,4,0,6,0,0,2,4,1,25,1,4,0,1,1,1,0,7,1,1,0,1,1,3,1,4,2,4,0,3,1,0,0,2,2,7,0,5,3,4,1,18,32,184,4,208,4,15,5,170,12,43,0,15,10,50,6,204,2,17,0,26,0,3,1,16,9,52,1,33,13,84,6,287,21,195,3,192,2,27,4,158,3,13,1,8,4,33,2,158,24,172,1,140,3,22,3,165,24,191,1,146,16,280,15,959,Normal
Lateral Femur of Nor_32.jpg,538,15,274,14,198,1,156,15,124,3,23,5,130,5,229,21,150,7,25,1,24,0,15,4,135,3,26,4,308,3,332,21,229,7,133,2,17,0,52,6,18,0,4,0,14,0,38,4,137,5,43,4,24,0,41,8,230,5,26,10,289,8,392,54,16,0,3,2,6,1,6,2,3,0,0,0,3,2,6,1,1,0,1,0,1,0,0,0,3,0,0,0,2,0,3,0,16,1,8,1,5,0,13,1,8,0,2,2,3,0,12,1,21,1,12,0,4,0,6,2,21,3,3,4,34,2,51,13,7,31,1,23,0,7,0,21,4,5,0,1,2,5,0,18,0,0,0,0,1,1,0,1,0,3,0,5,1,6,1,24,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,3,2,2,0,0,1,9,0,5,0,1,3,6,1,11,22,231,2,313,2,12,4,194,6,42,0,22,14,36,5,223,3,13,0,18,0,2,1,10,4,36,1,23,3,72,0,239,29,296,3,291,2,23,3,206,2,18,0,8,2,23,0,137,22,231,2,199,1,13,2,99,19,236,3,181,12,239,13,790,Normal
Lateral Femur of Nor_33.jpg,434,17,168,16,155,1,153,26,97,0,19,1,153,0,290,22,159,5,6,2,29,0,14,6,138,2,13,4,389,1,377,28,172,1,110,4,4,0,63,12,19,0,5,2,13,1,38,0,160,3,49,8,9,0,43,4,252,4,29,8,404,4,467,59,6,1,3,0,4,0,4,1,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,4,2,14,0,5,0,6,0,12,1,1,0,1,0,2,0,3,1,19,0,8,1,2,0,6,1,21,2,2,0,27,0,46,7,5,29,0,25,1,1,1,14,1,9,0,4,0,7,0,24,0,6,0,5,0,0,0,1,0,8,1,0,1,3,0,15,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,1,1,5,0,1,2,1,1,4,27,305,3,345,1,6,1,313,5,44,1,13,12,40,1,222,1,18,1,12,0,0,0,10,6,29,0,13,3,39,2,169,26,384,2,413,5,6,1,222,0,15,0,10,1,11,1,160,7,254,1,225,0,9,1,96,15,260,1,158,16,158,9,607,Normal
Lateral Femur of Nor_34.jpg,514,14,255,16,143,3,158,22,111,2,31,8,113,2,236,23,150,4,15,6,32,1,13,4,124,1,27,2,278,5,357,28,255,5,126,10,10,0,47,7,34,1,7,2,22,0,38,2,147,4,55,6,21,1,49,7,245,7,41,5,322,2,437,60,14,3,7,1,4,0,5,1,3,0,0,0,6,1,5,1,3,0,0,1,0,0,0,1,4,1,2,0,4,0,2,3,14,1,12,2,3,0,5,3,6,0,0,0,4,0,13,4,20,2,3,2,6,0,12,2,21,3,11,2,34,0,44,13,8,21,1,20,1,5,2,15,0,7,0,2,2,2,0,18,3,3,0,4,0,1,3,4,2,4,0,0,0,9,0,18,1,6,0,2,0,0,0,4,1,2,0,0,0,0,0,0,1,4,0,3,0,1,0,3,0,3,0,6,0,6,2,22,26,181,5,274,4,17,5,229,8,38,0,14,3,44,3,207,8,11,1,9,1,2,2,8,8,38,1,23,7,78,2,260,24,290,4,321,0,9,7,177,3,26,0,12,5,32,2,147,19,191,3,180,1,12,5,104,23,206,1,151,15,265,11,829,Normal
Lateral Femur of Nor_35.jpg,407,8,147,10,160,1,154,14,85,2,24,1,124,3,283,16,164,7,11,7,38,0,19,3,107,3,21,3,353,1,442,37,178,2,71,12,7,0,55,3,22,0,5,0,30,1,47,12,175,7,44,5,18,0,38,10,302,2,35,10,471,2,553,50,13,0,1,0,6,0,5,0,1,0,2,0,2,0,6,2,4,0,0,0,2,0,0,0,1,0,0,0,2,0,3,0,11,1,8,0,5,0,14,3,1,0,3,0,4,0,9,2,19,1,4,0,4,0,7,0,12,1,6,2,26,1,52,8,4,22,0,14,0,1,1,12,0,5,0,2,0,1,1,16,0,3,0,1,0,1,0,0,3,3,0,4,1,7,0,18,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,1,0,0,1,0,1,0,1,0,0,0,1,1,7,20,265,4,389,4,14,4,271,6,29,0,10,8,28,3,183,1,16,0,15,0,0,1,5,2,43,0,18,5,36,1,164,24,369,3,446,3,13,3,208,2,12,0,12,1,18,0,148,24,242,0,221,2,10,4,95,19,202,0,150,10,157,7,632,Normal
